Date,Close
2/8/2019 16:00:00,39.92
2/11/2019 16:00:00,39.44
2/12/2019 16:00:00,40.28
2/13/2019 16:00:00,39.59
2/14/2019 16:00:00,39.88
2/15/2019 16:00:00,40.18
2/19/2019 16:00:00,40.35
2/20/2019 16:00:00,38.19
2/21/2019 16:00:00,39.17
2/22/2019 16:00:00,39.51
2/25/2019 16:00:00,38.53
2/26/2019 16:00:00,37.25
2/27/2019 16:00:00,37.12
2/28/2019 16:00:00,37.25
3/1/2019 16:00:00,36.57
3/4/2019 16:00:00,35.37
3/5/2019 16:00:00,34.58
3/6/2019 16:00:00,33.8
3/7/2019 16:00:00,33.25
3/8/2019 16:00:00,32.96
3/11/2019 16:00:00,33.48
3/12/2019 16:00:00,33.79
3/13/2019 16:00:00,34.19
3/14/2019 16:00:00,34.27
3/15/2019 16:00:00,33.82
3/18/2019 16:00:00,34.25
3/19/2019 16:00:00,34.54
3/20/2019 16:00:00,34.49
3/21/2019 16:00:00,35.05
3/22/2019 16:00:00,33.5
3/25/2019 16:00:00,34.27
3/26/2019 16:00:00,34.43
3/27/2019 16:00:00,34.82
3/28/2019 16:00:00,34.96
3/29/2019 16:00:00,35.53
4/1/2019 16:00:00,35.29
4/2/2019 16:00:00,34.36
4/3/2019 16:00:00,33.86
4/4/2019 16:00:00,33.91
4/5/2019 16:00:00,34.18
4/8/2019 16:00:00,34.03
4/9/2019 16:00:00,33.54
4/10/2019 16:00:00,32.89
4/11/2019 16:00:00,33.52
4/12/2019 16:00:00,33.54
4/15/2019 16:00:00,33.07
4/16/2019 16:00:00,32.85
4/17/2019 16:00:00,32.04
4/18/2019 16:00:00,32.24
4/22/2019 16:00:00,32.17
4/23/2019 16:00:00,32.67
4/24/2019 16:00:00,33.08
4/25/2019 16:00:00,32.69
4/26/2019 16:00:00,33.28
4/29/2019 16:00:00,33.62
4/30/2019 16:00:00,33.86
