Date,Close
1/28/2021,52.34
1/29/2021,52.04
2/1/2021,52.56
2/2/2021,53.06
2/3/2021,52.85
2/4/2021,52.94
2/5/2021,52.75
2/8/2021,52.47
2/9/2021,52.47
2/10/2021,52.41
2/11/2021,52.25
2/12/2021,52.36
2/16/2021,52.17
2/17/2021,52
2/18/2021,51.98
2/19/2021,52.4
2/22/2021,52.36
2/23/2021,52
2/24/2021,51.7
2/25/2021,51.57
2/26/2021,51.27
3/1/2021,51.82
3/2/2021,51.38
3/3/2021,51.84
3/4/2021,51.25
3/5/2021,51.06
3/8/2021,50.56
3/9/2021,46.54
3/10/2021,46.8
3/11/2021,47
3/12/2021,47.16
3/15/2021,47.52
3/16/2021,47.18
3/17/2021,47.22
3/18/2021,47.05
3/19/2021,46.61
3/22/2021,47.42
3/23/2021,47.25
3/24/2021,46.99
3/25/2021,47.1
3/26/2021,47.23
3/29/2021,47.24
3/30/2021,47.29
3/31/2021,46.96
4/1/2021,47.19
4/5/2021,47.42
4/6/2021,47.59
4/7/2021,47.51
4/8/2021,47.71
4/9/2021,47.74
4/12/2021,47.84
4/13/2021,47.9
4/14/2021,47.84
4/15/2021,48.3
4/16/2021,48.53
4/19/2021,48.59
4/20/2021,48.3
4/21/2021,48.61
4/22/2021,48.64
4/23/2021,48.6
4/26/2021,48.47
4/27/2021,47.6
4/28/2021,47.56
4/29/2021,47.07
4/30/2021,46.72
5/3/2021,46.8
5/4/2021,47.09
