Date,Close
4/28/2016,7.17
4/29/2016,7.06
5/2/2016,7.06
5/3/2016,6.86
5/4/2016,6.76
5/5/2016,6.68
5/6/2016,6.69
5/9/2016,6.58
5/10/2016,6.73
5/11/2016,6.68
5/12/2016,6.61
5/13/2016,6.53
5/16/2016,6.7
5/17/2016,6.68
5/18/2016,6.65
5/19/2016,6.69
5/20/2016,6.81
5/23/2016,6.92
5/24/2016,6.94
5/25/2016,7.16
5/26/2016,7.17
5/27/2016,7.23
5/31/2016,7.27
6/1/2016,7.25
6/2/2016,7.31
6/3/2016,7.26
6/6/2016,7.4
6/7/2016,7.43
6/8/2016,7.42
6/9/2016,7.35
6/10/2016,7
6/13/2016,6.91
6/14/2016,6.86
6/15/2016,6.84
6/16/2016,6.91
6/17/2016,7.01
6/20/2016,7.06
6/21/2016,7.05
6/22/2016,6.74
6/23/2016,7
6/24/2016,6.67
6/27/2016,6.29
6/28/2016,6.48
6/29/2016,6.64
6/30/2016,6.71
7/1/2016,6.76
7/5/2016,6.54
7/6/2016,6.52
7/7/2016,6.5
7/8/2016,6.66
7/11/2016,6.69
7/12/2016,6.76
7/13/2016,6.69
7/14/2016,6.69
7/15/2016,6.65
7/18/2016,6.73
7/19/2016,6.67
7/20/2016,6.76
7/21/2016,6.84
7/22/2016,6.88
7/25/2016,7.08
7/26/2016,7.23
7/27/2016,7.58
7/28/2016,7.62
7/29/2016,7.6
8/1/2016,7.91
8/2/2016,7.71
8/3/2016,7.78
8/4/2016,7.76
8/5/2016,7.75
8/8/2016,7.81
8/9/2016,7.76
8/10/2016,7.83
8/11/2016,7.88
8/12/2016,8.08
8/15/2016,8.17
8/16/2016,8.23
8/17/2016,8.23
8/18/2016,8.16
8/19/2016,8.03
8/22/2016,8.02
8/23/2016,8
8/24/2016,7.94
8/25/2016,7.98
8/26/2016,7.97
8/29/2016,7.92
8/30/2016,7.87
8/31/2016,7.59
9/1/2016,7.61
9/2/2016,7.7
9/6/2016,7.69
9/7/2016,7.68
9/8/2016,7.63
9/9/2016,7.57
9/12/2016,7.6
9/13/2016,7.26
9/14/2016,7.22
9/15/2016,7.24
9/16/2016,7.21
9/19/2016,7.35
9/20/2016,7.55
9/21/2016,7.77
9/22/2016,7.89
9/23/2016,7.91
9/26/2016,7.82
9/27/2016,7.88
9/28/2016,8.33
9/29/2016,7.94
9/30/2016,7.98
10/3/2016,7.85
10/4/2016,7.66
10/5/2016,7.66
10/6/2016,7.94
10/7/2016,7.86
10/10/2016,7.89
10/11/2016,7.67
10/12/2016,7.6
10/13/2016,7.47
10/14/2016,7.49
10/17/2016,7.37
10/18/2016,7.42
10/19/2016,7.46
10/20/2016,7.48
10/21/2016,7.37
10/24/2016,7.35
10/25/2016,7.27
10/26/2016,7.26
10/27/2016,7.14
10/28/2016,7.09
10/31/2016,7.05
11/1/2016,7.07
11/2/2016,7.02
11/3/2016,7
11/4/2016,6.97
11/7/2016,7.06
11/8/2016,7.11
11/9/2016,7.15
